stat.vsize,stat.endcode,statm.text,status.VmLib,class,stat.comm
515592192,4293884,25,6192,F,(bonobo-activati)
334237696,4243540,13,22632,F,(wnck-applet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
229490688,4230452,9,15412,O,(polkit-gnome-au)
56053760,140537359959028,26,6644,C,(ssh-agent)
119025664,4243812,13,14868,D,(im-settings-dae)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
267137024,4346116,38,16424,F,(gnome-screensav)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
137367552,4254540,15,4044,D,(gconfd-2)
148533248,4346284,38,4588,D,(gvfsd-trash)
483741696,4367116,43,30584,F,(clock-applet)
541655040,4229804,9,19904,D,(gnome-settings-)
291639296,4241572,12,21924,F,(notification-ar)
1581056,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
141844480,4330484,34,4292,D,(gvfsd)
1572864,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
184483840,4528212,82,8156,F,(openbox)
351047680,4754764,137,23996,F,(gnome-panel)
582701056,4293884,25,6192,F,(bonobo-activati)
335175680,4243540,13,22632,F,(wnck-applet)
320032768,4229292,9,22312,F,(trashapplet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
229490688,4230452,9,15412,O,(polkit-gnome-au)
119025664,4243812,13,14868,D,(im-settings-dae)
0,0,0,0,K,(jbd2/sda2-8)
148729856,4346284,38,4588,D,(gvfsd-trash)
0,0,0,0,K,(jbd2/sdb2-8)
267137024,4346116,38,16424,F,(gnome-screensav)
0,0,0,0,K,(kjournald)
483762176,4367116,43,30584,F,(clock-applet)
291643392,4241572,12,21924,F,(notification-ar)
137228288,4245564,13,4216,D,(gvfsd-metadata)
41160704,4204004,3,4856,D,(gconf-im-settin)
137342976,4245564,13,4216,D,(gvfsd-metadata)
108113920,5048612,209,1716,C,(run-mozilla.sh)
654331904,4271056,19,49528,A,(firefox)
41160704,4204004,3,4856,D,(gconf-im-settin)
313434112,4480556,70,19080,A,(gnome-terminal)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
112615424,5048612,209,1764,C,(bash)
437420032,4314340,30,34244,A,(npviewer.bin)
0,0,0,0,K,(events/0)
10944512,4331628,34,1756,D,(udevd)
112611328,5048612,209,1764,C,(bash)
202162176,140272191389668,6,13584,N,(snmpd)
74801152,6380492,534,9836,O,(Xvnc)
257712128,4403236,52,15784,F,(gnome-session)
312336384,4229804,9,18536,D,(gnome-settings-)
459890688,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
230723584,4230452,9,15408,O,(polkit-gnome-au)
112611328,5048612,209,1764,C,(bash)
4157440,4328382,33,1592,D,(init)
0,0,0,0,K,(events/1)
65097728,139974175164364,120,6860,N,(sshd)
960925696,6000780,442,32832,A,(nautilus)
0,0,0,0,K,(cpuset)
137314304,4264604,18,4320,F,(gdm-session-wor)
112611328,5048612,209,1764,C,(bash)
0,0,0,0,K,(flush-8:32)
10940416,4331628,34,1756,D,(udevd)
253501440,139749142754748,83,20372,N,(httpd)
0,0,0,0,K,(khelper)
0,0,0,0,K,(netns)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,O,(async/mgr)
106512384,6380492,534,9840,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
183095296,4264604,18,5116,F,(gdm-session-wor)
0,0,0,0,K,(pm)
233725952,4838188,158,5620,D,(gnome-keyring-d)
253566976,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22036480,140553577084068,81,2136,D,(dbus-daemon)
56053760,140499639849972,26,6644,C,(ssh-agent)
137359360,4254540,15,4044,D,(gconfd-2)
542167040,4229804,9,19904,D,(gnome-settings-)
141844480,4330484,34,4292,D,(gvfsd)
184573952,4528212,82,8156,F,(openbox)
339095552,4754764,137,23244,F,(gnome-panel)
689467392,6000780,442,32824,A,(nautilus)
515592192,4293884,25,6192,F,(bonobo-activati)
229490688,4230452,9,15412,O,(polkit-gnome-au)
334327808,4243540,13,22632,F,(wnck-applet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
119025664,4243812,13,14868,D,(im-settings-dae)
267137024,4346116,38,16424,F,(gnome-screensav)
148533248,4346284,38,4588,D,(gvfsd-trash)
483696640,4367116,43,30584,F,(clock-applet)
291643392,4241572,12,21924,F,(notification-ar)
137293824,4245564,13,4216,D,(gvfsd-metadata)
41160704,4204004,3,4856,D,(gconf-im-settin)
960733184,6000780,442,32832,A,(nautilus)
68456448,6380492,534,9836,O,(Xvnc)
313294848,4480556,70,19080,A,(gnome-terminal)
142598144,4384428,47,4872,F,(gdm-simple-slav)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
258211840,4403236,52,15784,F,(gnome-session)
312332288,4229804,9,18536,D,(gnome-settings-)
459878400,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
229920768,4230452,9,15408,O,(polkit-gnome-au)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(sync_supers)
737280,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
144330752,6380492,534,9840,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
0,0,0,0,K,(bdi-default)
183099392,4264604,18,5116,F,(gdm-session-wor)
724992,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
524288,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
974848,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
166617088,4838188,158,5620,D,(gnome-keyring-d)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
253571072,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
1269760,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
56053760,139721301885940,26,6644,C,(ssh-agent)
1585152,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
137314304,4264604,18,4320,F,(gdm-session-wor)
1552384,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
137359360,4254540,15,4044,D,(gconfd-2)
542056448,4229804,9,19904,D,(gnome-settings-)
141844480,4330484,34,4292,D,(gvfsd)
184705024,4528212,82,8156,F,(openbox)
353013760,4754764,137,24020,F,(gnome-panel)
716918784,4293884,25,6192,F,(bonobo-activati)
334319616,4243540,13,22632,F,(wnck-applet)
320032768,4229292,9,22312,F,(trashapplet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
229490688,4230452,9,15412,O,(polkit-gnome-au)
119025664,4243812,13,14868,D,(im-settings-dae)
483741696,4367116,43,30584,F,(clock-applet)
291643392,4241572,12,21924,F,(notification-ar)
148533248,4346284,38,4588,D,(gvfsd-trash)
267137024,4346116,38,16424,F,(gnome-screensav)
112611328,5048612,209,1764,C,(bash)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
765952,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
41160704,4204004,3,4856,D,(gconf-im-settin)
137355264,4245564,13,4216,D,(gvfsd-metadata)
313040896,4480556,70,19080,A,(gnome-terminal)
0,0,0,0,K,(kintegrityd/0)
112611328,5048612,209,1764,C,(bash)
112611328,5048612,209,1764,C,(bash)
130908160,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
21766144,139863992980644,81,2132,D,(dbus-daemon)
257953792,4403236,52,15784,F,(gnome-session)
312442880,4229804,9,18536,D,(gnome-settings-)
459898880,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
230322176,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(kintegrityd/1)
724992,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
520192,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1011712,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1265664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1585152,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1581056,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
112611328,5048612,209,1764,C,(bash)
137314304,4264604,18,4320,F,(gdm-session-wor)
114655232,4562396,90,2152,O,(linux)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
880640,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
737280,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
0,0,0,0,O,(kblockd/1)
720896,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
524288,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
978944,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1585152,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1544192,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
114655232,4562396,90,2152,O,(linux)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
880640,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(kacpid)
724992,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(kacpi_notify)
226091008,4338372,36,4588,D,(gvfsd-computer)
1544192,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
817639424,4866676,165,20604,A,(gedit)
0,0,0,0,K,(kacpi_hotplug)
0,0,0,0,O,(scsi_eh_1)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
9244672,4217300,6,2516,D,(irqbalance)
3543040,138588012,995,18446744073709600000,C,(kernel32-2.6.22)
25890816,140091699446948,81,2132,D,(dbus-daemon)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
31793152,4305780,28,2492,O,(avahi-daemon)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
2228224,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(ata/1)
184590336,140053883146700,104,8308,O,(cupsd)
28577792,4548788,87,3860,D,(hald)
1074876416,4327948,33,4720,D,(console-kit-dae)
0,0,0,0,K,(ata_aux)
20533248,4208132,4,3288,D,(hald-runner)
22700032,4214700,5,3352,D,(hald-addon-stor)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(ksuspend_usbd)
0,0,0,0,K,(kmpathd/0)
0,0,0,0,K,(kmpathd/1)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
259727360,139749142754748,83,20372,N,(httpd)
2451058688,1073795516,14,182492,C,(java)
4038656,4206328,3,1588,C,(mingetty)
4038656,4206328,3,1588,C,(mingetty)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
48570368,4312228,29,5248,D,(devkit-power-da)
204759040,4197308,1,5200,D,(polkitd)
156127232,4838188,158,5620,D,(gnome-keyring-d)
95297536,139886049396748,40,2400,D,(auditd)
0,0,0,0,K,(khungtaskd)
0,0,0,0,K,(jbd2/sda1-8)
0,0,0,0,K,(kswapd0)
0,0,0,0,K,(kswapd1)
156127232,4838188,158,5620,D,(gnome-keyring-d)
0,0,0,0,K,(ksmd)
0,0,0,0,D,(kauditd)
43966464,4376244,45,4696,D,(devkit-disks-da)
43208704,4376244,45,4696,D,(devkit-disks-da)
0,0,0,0,K,(aio/0)
0,0,0,0,K,(aio/1)
0,0,0,0,K,(ksoftirqd/0)
0,0,0,0,K,(crypto/1)
0,0,0,0,K,(flush-8:16)
142872576,140641166827516,13,2488,D,(crond)
9547776,5048612,209,1716,C,(copia-proc.sh)
0,0,0,0,K,(watchdog/0)
0,0,0,0,K,(kpsmoused)
0,0,0,0,K,(kstriped)
0,0,0,0,K,(ksnapd)
0,0,0,0,K,(usbhid_resumer)
254324736,139749142754748,83,20372,N,(httpd)
259112960,139749142754748,83,20372,N,(httpd)
259727360,139749142754748,83,20372,N,(httpd)
257515520,139749142754748,83,20372,N,(httpd)
260231168,139749142754748,83,20372,N,(httpd)
0,0,0,0,O,(migration/1)
0,0,0,0,K,(flush-8:0)
0,0,0,0,K,(edac-poller)
114655232,4562396,90,2152,O,(linux)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
67825664,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
884736,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
741376,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
0,0,0,0,K,(ksoftirqd/1)
150638592,6380492,534,9840,O,(Xvnc)
140402688,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
183099392,4264604,18,5116,F,(gdm-session-wor)
0,0,0,0,K,(watchdog/1)
720896,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
520192,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1007616,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
166617088,4838188,158,5620,D,(gnome-keyring-d)
253566976,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
56053760,140537359959028,26,6644,C,(ssh-agent)
1081344,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
1261568,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
137367552,4254540,15,4044,D,(gconfd-2)
542027776,4229804,9,19904,D,(gnome-settings-)
1581056,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
141844480,4330484,34,4292,D,(gvfsd)
1572864,138588012,995,18446744073709500000,C,(kernel32-2.6.22)
184483840,4528212,82,8156,F,(openbox)
351047680,4754764,137,23996,F,(gnome-panel)
582701056,4293884,25,6192,F,(bonobo-activati)
335175680,4243540,13,22632,F,(wnck-applet)
320032768,4229292,9,22312,F,(trashapplet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
229490688,4230452,9,15412,O,(polkit-gnome-au)
119025664,4243812,13,14868,D,(im-settings-dae)
0,0,0,0,K,(jbd2/sda2-8)
148729856,4346284,38,4588,D,(gvfsd-trash)
0,0,0,0,K,(jbd2/sdb2-8)
267137024,4346116,38,16424,F,(gnome-screensav)
0,0,0,0,K,(kjournald)
483762176,4367116,43,30584,F,(clock-applet)
291643392,4241572,12,21924,F,(notification-ar)
137342976,4245564,13,4216,D,(gvfsd-metadata)
41160704,4204004,3,4856,D,(gconf-im-settin)
313434112,4480556,70,19080,A,(gnome-terminal)
112615424,5048612,209,1764,C,(bash)
0,0,0,0,K,(events/0)
10944512,4331628,34,1756,D,(udevd)
112611328,5048612,209,1764,C,(bash)
202162176,140272191389668,6,13584,N,(snmpd)
74801152,6380492,534,9836,O,(Xvnc)
142598144,4384428,47,4872,F,(gdm-simple-slav)
21766144,140406748783780,81,2132,D,(dbus-daemon)
257712128,4403236,52,15784,F,(gnome-session)
312336384,4229804,9,18536,D,(gnome-settings-)
459890688,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
230723584,4230452,9,15408,O,(polkit-gnome-au)
112611328,5048612,209,1764,C,(bash)
4157440,4328382,33,1592,D,(init)
0,0,0,0,K,(events/1)
65097728,139974175164364,120,6860,N,(sshd)
101703680,140367606884300,120,7072,N,(sshd)
101847040,140367606884300,120,7072,N,(sshd)
56037376,140203995893716,14,6684,O,(sftp-server)
0,0,0,0,K,(cpuset)
137314304,4264604,18,4320,F,(gdm-session-wor)
95453184,4292908,25,2052,D,(pcscd)
0,0,0,0,K,(flush-8:32)
10940416,4331628,34,1756,D,(udevd)
253501440,139749142754748,83,20372,N,(httpd)
0,0,0,0,K,(khelper)
0,0,0,0,K,(netns)
0,0,0,0,O,(async/mgr)
0,0,0,0,K,(pm)
68456448,6380492,534,9836,O,(Xvnc)
142598144,4384428,47,4872,F,(gdm-simple-slav)
22503424,4216692,6,3148,D,(dbus-launch)
21766144,139974895920292,81,2132,D,(dbus-daemon)
258211840,4403236,52,15784,F,(gnome-session)
312332288,4229804,9,18536,D,(gnome-settings-)
459878400,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376832000,4508132,77,18904,F,(gdm-simple-gree)
229920768,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(sync_supers)
83034112,6380492,534,9840,O,(Xvnc)
142598144,4384428,47,4876,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
183095296,4264604,18,5116,F,(gdm-session-wor)
233725952,4838188,158,5620,D,(gnome-keyring-d)
253566976,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22032384,140139927864484,81,2136,D,(dbus-daemon)
56053760,140190081180660,26,6644,C,(ssh-agent)
137367552,4254540,15,4044,D,(gconfd-2)
541773824,4229804,9,19904,D,(gnome-settings-)
141844480,4330484,34,4292,D,(gvfsd)
184283136,4528212,82,8156,F,(openbox)
353255424,4754764,137,24020,F,(gnome-panel)
688848896,6000780,442,32824,A,(nautilus)
582701056,4293884,25,6192,F,(bonobo-activati)
229490688,4230452,9,15412,O,(polkit-gnome-au)
267137024,4346116,38,16424,F,(gnome-screensav)
119025664,4243812,13,14868,D,(im-settings-dae)
334356480,4243540,13,22632,F,(wnck-applet)
320032768,4229292,9,22312,F,(trashapplet)
150966272,4294068,25,4776,D,(gvfs-gdu-volume)
148533248,4346284,38,4588,D,(gvfsd-trash)
41160704,4204004,3,4856,D,(gconf-im-settin)
291614720,4241572,12,21924,F,(notification-ar)
483749888,4367116,43,30584,F,(clock-applet)
0,0,0,0,K,(bdi-default)
311738368,4480556,70,19080,A,(gnome-terminal)
8298496,4204556,3,1648,C,(gnome-pty-helpe)
112672768,5048612,209,1764,C,(bash)
137314304,4264604,18,4320,F,(gdm-session-wor)
0,0,0,0,K,(kintegrityd/0)
130981888,4346820,38,3364,F,(gdm-binary)
142610432,4384428,47,4872,F,(gdm-simple-slav)
123899904,6016252,445,9560,O,(Xorg)
257953792,4403236,52,15784,F,(gnome-session)
312442880,4229804,9,18536,D,(gnome-settings-)
459898880,4747836,136,19160,F,(metacity)
137355264,4330484,34,4236,D,(gvfsd)
376823808,4508132,77,18904,F,(gdm-simple-gree)
230322176,4230452,9,15408,O,(polkit-gnome-au)
0,0,0,0,K,(kintegrityd/1)
137314304,4264604,18,4320,F,(gdm-session-wor)
22556672,140435159580908,41,2788,D,(xinetd)
0,0,0,0,K,(kthreadd)
0,0,0,0,O,(kblockd/0)
0,0,0,0,O,(kblockd/1)
114806784,5048612,209,1768,C,(bash)
0,0,0,0,K,(kacpid)
0,0,0,0,K,(kacpi_notify)
15183872,4369756,43,2024,N,(dnsmasq)
0,0,0,0,K,(flush-8:16)
0,0,0,0,K,(kacpi_hotplug)
0,0,0,0,O,(scsi_eh_1)
0,0,0,0,K,(mpt_poll_0)
0,0,0,0,K,(ata/0)
254484480,4467404,67,1936,D,(rsyslogd)
9244672,4217300,6,2516,D,(irqbalance)
25890816,140091699446948,81,2132,D,(dbus-daemon)
31793152,4305780,28,2492,O,(avahi-daemon)
0,0,0,0,K,(ata/1)
28577792,4548788,87,3860,D,(hald)
1074876416,4327948,33,4720,D,(console-kit-dae)
142872576,140641166827516,13,2488,D,(crond)
9539584,5048612,209,1716,C,(copia-proc.sh)
0,0,0,0,K,(ata_aux)
22700032,4214700,5,3352,D,(hald-addon-stor)
0,0,0,0,K,(ksuspend_usbd)
0,0,0,0,K,(kmpathd/0)
0,0,0,0,K,(kmpathd/1)
32829440,139692845577324,139,3984,D,(ntpd)
73547776,140651770032396,197,7472,D,(sendmail)
60555264,139653371777292,197,7340,D,(sendmail)
114675712,140641166827516,13,1892,D,(crond)
353353728,4196532,1,7464,O,(fail2ban-server)
9469952,4280676,22,2548,D,(gam_server)
79204352,6380492,534,9840,O,(Xvnc)
142598144,4384428,47,4876,F,(gdm-simple-slav)
22503424,4216692,6,3152,D,(dbus-launch)
183099392,4264604,18,5116,F,(gdm-session-wor)
16986112,4214236,5,1900,D,(atd)
0,0,0,0,K,(khubd)
258940928,139749142754748,83,20372,N,(httpd)
166617088,4838188,158,5620,D,(gnome-keyring-d)
253571072,4403236,52,15788,F,(gnome-session)
22503424,4216692,6,3152,D,(dbus-launch)
22036480,140209086543012,81,2136,D,(dbus-daemon)
56053760,140462661612532,26,6644,C,(ssh-agent)
137371648,4254540,15,4044,D,(gconfd-2)
541630464,4229804,9,19904,D,(gnome-settings-)
141844480,4330484,34,4292,D,(gvfsd)
184643584,4528212,82,8156,F,(openbox)
341213184,4754764,137,23252,F,(gnome-panel)
835186688,6000780,442,33116,A,(nautilus)
582701056,4293884,25,6192,F,(bonobo-activati)
229490688,4230452,9,15412,O,(polkit-gnome-au)
119025664,4243812,13,14868,D,(im-settings-dae)
334278656,4243540,13,22632,F,(wnck-applet)
320032768,4229292,9,22312,F,(trashapplet)
150962176,4294068,25,4776,D,(gvfs-gdu-volume)
267137024,4346116,38,16424,F,(gnome-screensav)
148533248,4346284,38,4588,D,(gvfsd-trash)
483741696,4367116,43,30584,F,(clock-applet)
291643392,4241572,12,21924,F,(notification-ar)
2451058688,1073795516,14,182492,C,(java)
41160704,4204004,3,4856,D,(gconf-im-settin)
4046848,4210956,5,1588,C,(uml_switch)
0,0,0,0,K,(migration/0)
0,0,0,0,K,(kseriod)
48570368,4312228,29,5248,D,(devkit-power-da)
207933440,4197308,1,5200,D,(polkitd)
95297536,139886049396748,40,2400,D,(auditd)
257425408,139749142754748,83,20372,N,(httpd)
261562368,139749142754748,83,20372,N,(httpd)
259702784,139749142754748,83,20372,N,(httpd)
0,0,0,0,K,(khungtaskd)
